timestamp,L_distance,M_distance,R_distance,light1,light2,line_sensors,motor1,motor2,motor3,motor4
2025-02-20T19:20:43.685363,0,0,0,0,0,0,0,0,0,0
2025-02-20T19:20:49.454604,51,52,52,0,0,0,600,600,600,600
2025-02-20T19:20:49.703782,51,52,52,0,0,0,600,600,600,600
2025-02-20T19:20:49.914152,51,51,52,0,0,0,600,600,600,600
2025-02-20T19:20:50.135348,51,51,51,0,0,0,600,600,600,600
2025-02-20T19:20:50.405432,51,54,51,0,0,0,600,600,600,600
2025-02-20T19:20:50.609714,51,54,51,0,0,0,600,600,600,600
2025-02-20T19:20:50.847823,38,54,51,0,0,0,600,600,600,600
2025-02-20T19:20:51.068532,38,32,51,0,0,0,600,600,600,600
2025-02-20T19:20:51.284196,38,32,30,0,0,0,600,600,600,600
2025-02-20T19:20:51.524262,38,21,30,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:20:51.748120,38,21,30,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:20:52.003878,38,21,30,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:20:52.224551,12,21,30,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:20:52.444402,12,21,30,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:20:52.676637,12,21,30,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:20:52.902497,12,42,30,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:53.105914,12,42,30,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:53.336395,12,42,30,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:53.563103,12,42,42,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:53.786269,12,42,42,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:54.016909,12,89,42,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:54.238688,12,89,42,0,0,0,1500,1500,-800,-800
2025-02-20T19:20:54.471607,81,89,42,0,0,0,600,600,600,600
2025-02-20T19:20:54.701813,81,81,42,0,0,0,600,600,600,600
2025-02-20T19:20:54.937334,81,81,81,0,0,0,600,600,600,600
2025-02-20T19:20:55.154798,81,89,81,0,0,0,600,600,600,600
2025-02-20T19:20:55.378879,90,89,81,0,0,0,600,600,600,600
2025-02-20T19:20:55.631601,90,90,81,0,0,0,600,600,600,600
2025-02-20T19:20:55.857925,90,67,68,0,0,0,600,600,600,600
2025-02-20T19:20:56.090209,67,67,68,0,0,0,600,600,600,600
2025-02-20T19:20:56.310977,67,67,68,0,0,0,600,600,600,600
2025-02-20T19:20:56.544313,67,67,68,0,0,0,600,600,600,600
2025-02-20T19:20:56.771892,67,67,63,0,0,0,600,600,600,600
2025-02-20T19:20:57.017799,67,56,63,0,0,0,600,600,600,600
2025-02-20T19:20:57.265708,44,56,63,0,0,0,600,600,600,600
2025-02-20T19:20:57.477851,44,44,63,0,0,0,600,600,600,600
2025-02-20T19:20:57.706991,44,49,52,0,0,0,600,600,600,600
2025-02-20T19:20:57.925771,36,49,52,0,0,0,600,600,600,600
2025-02-20T19:20:58.205060,36,33,52,0,0,0,600,600,600,600
2025-02-20T19:20:58.409061,36,33,32,0,0,0,600,600,600,600
2025-02-20T19:20:58.645678,36,30,32,0,0,0,600,600,600,600
2025-02-20T19:20:58.866531,25,30,32,0,0,0,600,600,600,600
2025-02-20T19:20:59.104210,25,25,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:20:59.345870,25,25,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:20:59.569403,25,25,32,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:20:59.805469,25,25,32,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:00.031303,25,25,35,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:00.244397,25,25,35,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:00.475468,25,25,35,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:00.693544,25,130,35,0,0,0,600,600,600,600
2025-02-20T19:21:00.919728,130,130,35,0,0,0,600,600,600,600
2025-02-20T19:21:01.124228,130,79,35,0,0,0,600,600,600,600
2025-02-20T19:21:01.350612,130,79,77,0,0,0,600,600,600,600
2025-02-20T19:21:01.589211,130,79,77,0,0,0,600,600,600,600
2025-02-20T19:21:01.805898,130,79,77,0,0,0,600,600,600,600
2025-02-20T19:21:02.031436,79,79,77,0,0,0,600,600,600,600
2025-02-20T19:21:02.257684,79,77,83,0,0,0,600,600,600,600
2025-02-20T19:21:02.485817,79,81,83,0,0,0,600,600,600,600
2025-02-20T19:21:02.713562,83,81,83,0,0,0,600,600,600,600
2025-02-20T19:21:02.954975,83,83,83,0,0,0,600,600,600,600
2025-02-20T19:21:03.184039,83,83,77,0,0,0,600,600,600,600
2025-02-20T19:21:03.419966,83,63,77,0,0,0,600,600,600,600
2025-02-20T19:21:03.651056,63,63,77,0,0,0,600,600,600,600
2025-02-20T19:21:03.867660,63,63,77,0,0,0,600,600,600,600
2025-02-20T19:21:04.112055,63,57,77,0,0,0,600,600,600,600
2025-02-20T19:21:04.353996,63,106,54,0,0,0,600,600,600,600
2025-02-20T19:21:04.578616,41,106,54,0,0,0,600,600,600,600
2025-02-20T19:21:04.809475,41,106,54,0,0,0,600,600,600,600
2025-02-20T19:21:05.061894,41,106,26,0,0,0,600,600,600,600
2025-02-20T19:21:05.282573,41,26,26,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:05.502266,41,26,26,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:05.747320,41,26,26,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:05.959765,83,26,26,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:06.169408,83,26,26,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:06.435431,83,26,26,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:06.657119,83,26,26,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:06.908675,83,59,26,0,0,0,600,600,600,600
2025-02-20T19:21:07.148216,83,59,59,0,0,0,600,600,600,600
2025-02-20T19:21:07.374697,83,59,59,0,0,0,600,600,600,600
2025-02-20T19:21:07.586537,59,53,59,0,0,0,600,600,600,600
2025-02-20T19:21:07.818441,59,53,50,0,0,0,600,600,600,600
2025-02-20T19:21:08.036999,59,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:08.258272,59,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:08.486235,42,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:08.701966,42,34,50,0,0,0,600,600,600,600
2025-02-20T19:21:08.911633,42,34,31,0,0,0,600,600,600,600
2025-02-20T19:21:09.157464,42,34,31,0,0,0,600,600,600,600
2025-02-20T19:21:09.380292,34,34,31,0,0,0,600,600,600,600
2025-02-20T19:21:09.606076,34,22,31,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:09.827461,34,22,31,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:10.043105,34,22,31,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:10.280200,34,22,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:10.493798,34,22,32,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:10.733175,34,22,32,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:10.952695,34,43,32,0,0,0,600,600,600,600
2025-02-20T19:21:11.192854,34,43,32,0,0,0,600,600,600,600
2025-02-20T19:21:11.414657,44,43,32,0,0,0,600,600,600,600
2025-02-20T19:21:11.644331,44,87,32,0,0,0,600,600,600,600
2025-02-20T19:21:11.885628,44,87,87,0,0,0,600,600,600,600
2025-02-20T19:21:12.108105,94,87,87,0,0,0,600,600,600,600
2025-02-20T19:21:12.337526,94,91,87,0,0,0,600,600,600,600
2025-02-20T19:21:12.556530,94,91,94,0,0,0,600,600,600,600
2025-02-20T19:21:12.777749,94,80,94,0,0,0,600,600,600,600
2025-02-20T19:21:13.018270,70,80,94,0,0,0,600,600,600,600
2025-02-20T19:21:13.262736,70,80,94,0,0,0,600,600,600,600
2025-02-20T19:21:13.500314,70,68,94,0,0,0,600,600,600,600
2025-02-20T19:21:13.751577,70,68,70,0,0,0,600,600,600,600
2025-02-20T19:21:13.984165,68,68,70,0,0,0,600,600,600,600
2025-02-20T19:21:14.212195,68,58,70,0,0,0,600,600,600,600
2025-02-20T19:21:14.436507,68,58,50,0,0,0,600,600,600,600
2025-02-20T19:21:14.677254,68,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:14.927233,45,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:15.147973,45,32,50,0,0,0,600,600,600,600
2025-02-20T19:21:15.411180,45,30,32,0,0,0,600,600,600,600
2025-02-20T19:21:15.646936,45,30,32,0,0,0,600,600,600,600
2025-02-20T19:21:15.884719,33,30,32,0,0,0,600,600,600,600
2025-02-20T19:21:16.114766,33,33,32,0,0,0,600,600,600,600
2025-02-20T19:21:16.348202,33,33,33,0,0,0,600,600,600,600
2025-02-20T19:21:16.603435,33,41,33,0,0,0,600,600,600,600
2025-02-20T19:21:16.857826,41,40,33,0,0,0,600,600,600,600
2025-02-20T19:21:17.076703,41,40,32,0,0,0,600,600,600,600
2025-02-20T19:21:17.327629,41,8,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:17.578287,41,8,32,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:17.828283,41,8,32,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:18.071136,41,8,32,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:18.296689,21,8,32,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:18.527398,21,8,32,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:18.783190,21,8,32,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:19.008188,21,49,32,0,0,0,600,600,600,600
2025-02-20T19:21:19.240237,21,49,48,0,0,0,600,600,600,600
2025-02-20T19:21:19.513616,21,44,48,0,0,0,600,600,600,600
2025-02-20T19:21:19.754855,39,40,48,0,0,0,600,600,600,600
2025-02-20T19:21:19.975232,39,40,39,0,0,0,600,600,600,600
2025-02-20T19:21:20.221117,39,40,39,0,0,0,600,600,600,600
2025-02-20T19:21:20.440811,40,40,39,0,0,0,600,600,600,600
2025-02-20T19:21:20.662450,40,40,39,0,0,0,600,600,600,600
2025-02-20T19:21:20.898609,40,45,39,0,0,0,600,600,600,600
2025-02-20T19:21:21.104695,40,45,45,0,0,0,600,600,600,600
2025-02-20T19:21:21.338192,40,42,45,0,0,0,600,600,600,600
2025-02-20T19:21:21.577047,42,42,45,0,0,0,600,600,600,600
2025-02-20T19:21:21.801388,42,42,41,0,0,0,600,600,600,600
2025-02-20T19:21:22.023233,42,42,41,0,0,0,600,600,600,600
2025-02-20T19:21:22.252520,42,41,41,0,0,0,600,600,600,600
2025-02-20T19:21:22.485898,40,41,41,0,0,0,600,600,600,600
2025-02-20T19:21:22.707945,40,41,40,0,0,0,600,600,600,600
2025-02-20T19:21:22.913478,40,41,40,0,0,0,600,600,600,600
2025-02-20T19:21:23.165802,40,37,40,0,0,0,600,600,600,600
2025-02-20T19:21:23.388677,40,37,40,0,0,0,600,600,600,600
2025-02-20T19:21:23.610874,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:23.827692,40,40,41,0,0,0,600,600,600,600
2025-02-20T19:21:24.043089,40,41,41,0,0,0,600,600,600,600
2025-02-20T19:21:24.268594,37,41,41,0,0,0,600,600,600,600
2025-02-20T19:21:24.497097,37,37,41,0,0,0,600,600,600,600
2025-02-20T19:21:24.714581,37,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:24.981740,43,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:25.192510,43,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:25.446736,43,48,40,0,0,0,600,600,600,600
2025-02-20T19:21:25.699771,43,48,43,0,0,0,600,600,600,600
2025-02-20T19:21:25.941948,44,44,43,0,0,0,600,600,600,600
2025-02-20T19:21:26.157536,44,44,43,0,0,0,600,600,600,600
2025-02-20T19:21:26.383317,44,44,47,0,0,0,600,600,600,600
2025-02-20T19:21:26.599354,44,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:26.835652,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:27.081981,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:27.322932,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:27.589994,47,47,41,0,0,0,600,600,600,600
2025-02-20T19:21:27.827270,40,40,41,0,0,0,600,600,600,600
2025-02-20T19:21:28.068038,40,40,41,0,0,0,600,600,600,600
2025-02-20T19:21:28.309138,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:28.555570,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:28.781499,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:29.022377,40,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:29.256288,40,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:29.492344,40,41,47,0,0,0,600,600,600,600
2025-02-20T19:21:29.743466,41,41,47,0,0,0,600,600,600,600
2025-02-20T19:21:29.962941,41,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:30.203871,41,47,49,0,0,0,600,600,600,600
2025-02-20T19:21:30.430725,41,49,49,0,0,0,600,600,600,600
2025-02-20T19:21:30.642777,49,49,49,0,0,0,600,600,600,600
2025-02-20T19:21:30.866805,49,49,47,0,0,0,600,600,600,600
2025-02-20T19:21:31.093749,49,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:31.320825,49,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:31.544882,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:31.768901,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:31.992567,47,47,47,0,0,0,600,600,600,600
2025-02-20T19:21:32.214754,47,49,47,0,0,0,600,600,600,600
2025-02-20T19:21:32.457159,40,49,47,0,0,0,600,600,600,600
2025-02-20T19:21:32.702099,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:32.923510,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:33.154961,40,46,40,0,0,0,600,600,600,600
2025-02-20T19:21:33.394068,50,46,40,0,0,0,600,600,600,600
2025-02-20T19:21:33.616153,50,46,40,0,0,0,600,600,600,600
2025-02-20T19:21:33.836923,50,46,50,0,0,0,600,600,600,600
2025-02-20T19:21:34.052819,50,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:34.283527,39,48,50,0,0,0,600,600,600,600
2025-02-20T19:21:34.509070,39,39,50,0,0,0,600,600,600,600
2025-02-20T19:21:34.743878,39,39,40,0,0,0,600,600,600,600
2025-02-20T19:21:34.992224,39,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:35.235531,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:35.472479,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:35.733198,40,40,40,0,0,0,600,600,600,600
2025-02-20T19:21:35.949883,40,37,40,0,0,0,600,600,600,600
2025-02-20T19:21:36.181053,37,37,40,0,0,0,600,600,600,600
2025-02-20T19:21:36.402551,37,37,40,0,0,0,600,600,600,600
2025-02-20T19:21:36.642582,37,37,37,0,0,0,600,600,600,600
2025-02-20T19:21:36.854563,37,37,37,0,0,0,600,600,600,600
2025-02-20T19:21:37.086647,37,37,37,0,0,0,600,600,600,600
2025-02-20T19:21:37.300387,37,57,37,0,0,0,600,600,600,600
2025-02-20T19:21:37.541664,37,57,59,0,0,0,600,600,600,600
2025-02-20T19:21:37.759095,37,63,59,0,0,0,600,600,600,600
2025-02-20T19:21:37.984873,63,63,59,0,0,0,600,600,600,600
2025-02-20T19:21:38.217610,63,61,59,0,0,0,600,600,600,600
2025-02-20T19:21:38.439168,63,48,57,0,0,0,600,600,600,600
2025-02-20T19:21:38.675268,63,48,57,0,0,0,600,600,600,600
2025-02-20T19:21:38.903346,41,48,57,0,0,0,600,600,600,600
2025-02-20T19:21:39.113578,41,41,57,0,0,0,600,600,600,600
2025-02-20T19:21:39.324447,41,41,57,0,0,0,600,600,600,600
2025-02-20T19:21:39.551084,41,57,57,0,0,0,600,600,600,600
2025-02-20T19:21:39.795282,50,57,57,0,0,0,600,600,600,600
2025-02-20T19:21:40.012212,50,47,57,0,0,0,600,600,600,600
2025-02-20T19:21:40.227240,50,47,46,0,0,0,600,600,600,600
2025-02-20T19:21:40.467257,50,33,46,0,0,0,600,600,600,600
2025-02-20T19:21:40.692972,33,33,46,0,0,0,600,600,600,600
2025-02-20T19:21:40.919468,33,64,46,0,0,0,600,600,600,600
2025-02-20T19:21:41.136484,33,64,82,0,0,0,600,600,600,600
2025-02-20T19:21:41.348355,33,82,82,0,0,0,600,600,600,600
2025-02-20T19:21:41.569073,62,82,82,0,0,0,600,600,600,600
2025-02-20T19:21:41.796156,62,59,82,0,0,0,600,600,600,600
2025-02-20T19:21:42.021869,62,59,59,0,0,0,600,600,600,600
2025-02-20T19:21:42.264805,62,50,59,0,0,0,600,600,600,600
2025-02-20T19:21:42.479150,44,50,59,0,0,0,600,600,600,600
2025-02-20T19:21:42.744654,44,43,59,0,0,0,600,600,600,600
2025-02-20T19:21:42.986544,44,43,43,0,0,0,600,600,600,600
2025-02-20T19:21:43.222122,44,40,43,0,0,0,600,600,600,600
2025-02-20T19:21:43.456942,39,40,43,0,0,0,600,600,600,600
2025-02-20T19:21:43.675058,39,38,43,0,0,0,600,600,600,600
2025-02-20T19:21:43.896801,39,38,36,0,0,0,600,600,600,600
2025-02-20T19:21:44.137471,39,34,36,0,0,0,600,600,600,600
2025-02-20T19:21:44.385861,34,34,36,0,0,0,600,600,600,600
2025-02-20T19:21:44.674361,34,36,36,0,0,0,600,600,600,600
2025-02-20T19:21:44.890057,34,36,36,0,0,0,600,600,600,600
2025-02-20T19:21:45.104829,34,36,36,0,0,0,600,600,600,600
2025-02-20T19:21:45.330380,34,36,36,0,0,0,600,600,600,600
2025-02-20T19:21:45.573519,34,34,36,0,0,0,600,600,600,600
2025-02-20T19:21:45.813242,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:46.027874,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:46.275941,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:46.511866,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:46.753010,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:46.966556,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:47.198565,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:47.430418,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:47.670191,34,34,34,0,0,0,-1500,-1500,-1500,-1500
2025-02-20T19:21:47.894454,34,34,34,0,0,0,-1500,-1500,-1500,-1500
2025-02-20T19:21:48.126602,34,34,34,0,0,0,-1500,-1500,-1500,-1500
2025-02-20T19:21:48.346858,34,34,34,0,0,0,1800,1800,-1800,-1800
2025-02-20T19:21:48.578410,34,34,34,0,0,0,1800,1800,-1800,-1800
2025-02-20T19:21:48.791730,34,34,34,0,0,0,1800,1800,-1800,-1800
2025-02-20T19:21:49.017883,34,34,34,0,0,0,1800,1800,-1800,-1800
2025-02-20T19:21:49.228604,34,34,34,0,0,0,600,600,600,600
2025-02-20T19:21:49.508025,34,13,34,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:49.728760,34,13,34,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:49.966327,34,13,34,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:50.237558,12,13,34,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:50.495195,12,13,34,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:50.730136,12,13,34,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:50.959802,12,68,34,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:51.186269,12,68,34,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:51.403913,12,68,38,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:51.641823,12,68,38,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:51.872442,12,85,38,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:52.116686,12,85,38,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:52.356920,12,85,38,0,0,0,1500,1500,-800,-800
2025-02-20T19:21:52.586553,84,85,38,0,0,0,600,600,600,600
2025-02-20T19:21:52.809591,84,83,38,0,0,0,600,600,600,600
2025-02-20T19:21:53.033610,84,83,75,0,0,0,600,600,600,600
2025-02-20T19:21:53.270041,84,69,75,0,0,0,600,600,600,600
2025-02-20T19:21:53.488474,69,69,75,0,0,0,600,600,600,600
2025-02-20T19:21:53.723199,69,69,69,0,0,0,600,600,600,600
2025-02-20T19:21:53.945637,69,69,69,0,0,0,600,600,600,600
2025-02-20T19:21:54.198163,69,65,69,0,0,0,600,600,600,600
2025-02-20T19:21:54.420837,65,65,69,0,0,0,600,600,600,600
2025-02-20T19:21:54.640830,65,69,69,0,0,0,600,600,600,600
2025-02-20T19:21:54.889840,65,69,74,0,0,0,600,600,600,600
2025-02-20T19:21:55.127646,57,74,74,0,0,0,600,600,600,600
2025-02-20T19:21:55.359001,57,52,74,0,0,0,600,600,600,600
2025-02-20T19:21:55.599004,57,52,52,0,0,0,600,600,600,600
2025-02-20T19:21:55.824560,57,52,52,0,0,0,600,600,600,600
2025-02-20T19:21:56.078666,57,46,52,0,0,0,600,600,600,600
2025-02-20T19:21:56.319564,36,46,52,0,0,0,600,600,600,600
2025-02-20T19:21:56.550849,36,29,52,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:56.791772,36,29,52,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:57.024645,36,29,25,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:57.254346,36,29,25,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:57.480552,36,29,25,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:57.723226,36,29,25,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:21:57.934550,36,39,25,0,0,0,600,600,600,600
2025-02-20T19:21:58.170293,31,39,25,0,0,0,600,600,600,600
2025-02-20T19:21:58.386236,31,31,25,0,0,0,600,600,600,600
2025-02-20T19:21:58.626536,31,31,31,0,0,0,600,600,600,600
2025-02-20T19:21:58.871521,29,30,31,0,0,0,600,600,600,600
2025-02-20T19:21:59.083032,29,30,31,0,0,0,600,600,600,600
2025-02-20T19:21:59.308824,29,18,31,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:21:59.529903,29,18,31,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:59.764299,29,18,31,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:21:59.990335,29,18,10,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:00.239771,29,18,10,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:00.477288,29,18,10,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:00.695541,29,41,10,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:00.946317,29,41,10,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:01.166111,29,41,10,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:01.374008,30,41,10,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:01.583539,30,41,10,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:01.794245,30,13,10,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:02.019859,30,13,10,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:02.257722,30,13,10,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:02.480033,30,13,10,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:02.719866,30,13,12,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:02.944908,30,13,12,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:03.178772,30,13,12,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:03.415380,30,60,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:03.646224,30,60,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:03.880081,73,60,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:04.100764,73,60,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:04.315843,73,60,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:04.543105,73,86,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:04.784728,73,86,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:04.993275,73,86,85,0,0,0,600,600,600,600
2025-02-20T19:22:05.228949,73,86,85,0,0,0,600,600,600,600
2025-02-20T19:22:05.472488,81,86,85,0,0,0,600,600,600,600
2025-02-20T19:22:05.680624,81,28,85,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:05.892364,81,28,85,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:22:06.111635,81,28,85,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:22:06.326863,81,28,85,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:22:06.613623,81,28,71,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:06.839669,81,28,71,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:07.065775,81,80,71,0,0,0,600,600,600,600
2025-02-20T19:22:07.293959,81,80,71,0,0,0,600,600,600,600
2025-02-20T19:22:07.519730,68,80,71,0,0,0,600,600,600,600
2025-02-20T19:22:07.760360,68,50,71,0,0,0,600,600,600,600
2025-02-20T19:22:07.973403,68,50,50,0,0,0,600,600,600,600
2025-02-20T19:22:08.197413,68,56,50,0,0,0,600,600,600,600
2025-02-20T19:22:08.443322,56,56,50,0,0,0,600,600,600,600
2025-02-20T19:22:08.683267,56,4,50,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:08.913888,56,4,50,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:09.141528,56,4,50,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:09.379501,56,4,12,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:09.621820,56,4,12,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:09.837682,56,4,12,0,0,0,-1600,-1600,1600,1600
2025-02-20T19:22:10.062256,56,32,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:10.317540,56,32,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:10.555383,27,32,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:10.775961,27,32,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:11.015917,27,32,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:11.256795,27,50,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:11.482999,27,50,12,0,0,0,-800,-800,1500,1500
2025-02-20T19:22:11.707244,27,50,47,0,0,0,600,600,600,600
2025-02-20T19:22:11.921907,27,45,47,0,0,0,600,600,600,600
2025-02-20T19:22:12.136730,39,45,47,0,0,0,600,600,600,600
2025-02-20T19:22:12.360846,39,45,47,0,0,0,600,600,600,600
2025-02-20T19:22:12.630418,39,39,38,0,0,0,600,600,600,600
2025-02-20T19:22:12.850399,39,37,38,0,0,0,600,600,600,600
2025-02-20T19:22:13.072798,23,37,38,0,0,0,600,600,600,600
2025-02-20T19:22:13.350157,23,23,38,0,0,0,-1200,-1200,-1200,-1200
2025-02-20T19:22:13.579268,23,23,38,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:22:13.791265,23,23,38,0,0,0,1600,1600,-1600,-1600
2025-02-20T19:22:14.019123,23,23,12,0,0,0,-1200,-1200,-1200,-1200
